Country_Code,Year,Current_Account_Balance_Pct_GDP,FDI_Net_Inflows_Pct_GDP,Energy_Intensity_Primary_MJ_Per_GDP,Renewable_Electricity_Output_Pct,Renewable_Electricity_NoHydro_Pct,Renewable_Energy_Consumption_Pct,Energy_Imports_Net_Pct,Alternative_Nuclear_Energy_Pct,Fossil_Fuel_Consumption_Pct,Energy_Use_Per_GDP_PPP,Electric_Power_Consumption_Per_Capita,Energy_Use_Per_Capita_KgOE,Domestic_Credit_Private_Pct_GDP,Broad_Money_Pct_GDP,Broad_Money_Growth_Pct,CPI_Index,Inflation_CPI_Pct,Real_Interest_Rate_Pct,Central_Gov_Debt_Pct_GDP,Tax_Revenue_Pct_GDP,Gov_Expenditure_Pct_GDP,Exports_Pct_GDP,Gross_Fixed_Capital_Formation_Pct_GDP,Imports_Pct_GDP,Trade_Pct_GDP,Agriculture_Value_Added_Pct_GDP,Manufacturing_Value_Added_Pct_GDP,Industry_Value_Added_Pct_GDP,GDP_Deflator_Growth_Pct,GDP_Growth_Pct,GDP_Total_PPP,GDP_Per_Capita_PPP,Official_Exchange_Rate_LCU_Per_USD,Real_Effective_Exchange_Rate_Index,Gini_Index,Unemployment_Rate_Pct,Population_Total,Urban_Population_Pct,Fuel_Imports_Pct_Merchandise
AUS,2000,-3.71484792517268,3.57229745403377,6.0,8.53855887053809,0.58513775782023,8.4,-117.602689924911,1.38,89.3230426234841,125.972180864334,10260.4462435418,5681.22885913159,87.3810328646984,67.4017388147499,3.73990957467648,74.375650364204,4.45743514797224,5.03411252620181,29.4708236736698,22.9835970252002,18.5054297476964,19.356082688226,25.8919654195344,21.5070430809694,40.8631257691954,3.10630676229169,11.4248399094364,24.5324572225662,2.55398372580686,3.9160574881715,858181372548.649,45099.0752097084,1.72482666666667,70.4448307019771,,6.288,19028802.0,85.1071608578257,8.27644735868205
AUS,2001,-2.09983536268172,2.81762721403267,5.71,8.24987201460146,0.711865915818995,8.4,-126.513619589279,1.45,98.047039481528,120.770678762067,10712.6953616557,5486.39455905443,88.1892830335626,70.0303181877183,10.9305763560607,77.6534859521332,4.40713536201469,2.10299461437177,27.6400889435694,24.8100919346919,18.5070065635388,22.1097572675813,23.1582021660242,22.0239741296115,44.1337313971929,3.50187086251559,10.8051481170037,23.5866945838107,4.6410705877846,2.03145880248898,875614973582.609,45428.2000837579,1.9334425,67.5701719952678,33.5,6.747,19274701.0,85.1481094164726,8.72034684565737
AUS,2002,-4.03651427027563,3.69701188608667,5.54,7.93263167146404,0.87763397859858,8.7,-130.62417241528,1.39,98.2353774183339,117.378947577522,10860.6165309325,5480.23464289818,91.0685401335001,70.1178506644516,7.03591711741804,79.9687825182102,2.98157453936348,3.42491629064352,25.8412136969849,23.5096379102133,18.3184304823244,20.6927681028396,24.2554623623273,20.6885447118526,41.3813128146921,3.94425123897134,10.4098668971934,23.5551713442922,2.84030561949049,3.94980535772942,910200060722.256,46688.3947760633,1.8405625,70.8607824612756,,6.375,19495210.0,85.2842102783464,7.36634333719928
AUS,2003,-6.25542304141098,1.9178050221833,5.57,8.53031222543274,1.06208277098939,7.2,-125.288697474724,1.38,93.9279842959948,118.020844128643,10524.4038293295,5615.57675632995,98.9700701383552,74.4714422233667,12.7634349487304,82.1540062434964,2.73259596616786,3.51968278100984,25.0320718409237,24.2596128506148,18.380148276325,19.0255629975486,26.007030943111,21.1092381818995,40.1348011794482,2.88733584935682,10.7213180780763,23.9917259622795,2.98766102822479,3.0912800997751,938336894067.504,47581.2285345879,1.54191416666667,79.3721254194297,33.5,5.933,19720737.0,85.4097077818668,7.90150749384113
AUS,2004,-6.70631316237641,6.96956991636737,5.45,8.27551940604288,1.1264085031125,6.7,-125.872031210017,1.34,94.078746859524,115.205531178061,10659.607854863,5652.13037917952,102.447693760099,77.1240044421361,11.418295397068,84.0790842872008,2.34325522482583,3.69949132705322,22.8245660455405,24.2195290194588,18.273055942949,17.1350628732794,26.5880659201753,19.8154530885495,36.9505159618289,3.05821916621123,10.760614740413,23.8819093880673,3.23097888916325,4.21894147547516,977924778471.004,49061.2761503925,1.3597525,85.421853582474,33.1,5.399,19932722.0,85.518767609412,9.2842993708981
AUS,2005,-6.2201820658335,-3.60113772652235,5.33,8.92460091843429,2.09669801005904,6.7,-131.07466643319,1.29,94.2107666945866,112.496512433704,10556.3090045202,5624.49561264785,108.259010705054,78.131886450499,8.50085420965675,86.3423517169615,2.69183168316832,3.30680627260577,22.3700818832059,24.7148112586711,18.3520869968606,18.1951172148922,26.9676243082002,20.9027650415889,39.0978822564811,2.88921493532413,10.1686211472279,24.5233189129708,3.82504038533557,3.15548121323168,1008783011135.19,49997.0664953941,1.30947333333333,87.9649961872927,,5.036,20176844.0,85.6190871221958,11.1497989572081
AUS,2006,-6.17432428646518,4.07506463386939,5.4,9.33943220375381,2.45501009320105,6.8,-123.806910241922,1.34,94.3348375489683,113.921728333189,10597.6901042229,5775.11675226564,113.405916759874,83.2230363450933,15.0631947019509,89.4120707596254,3.55528773727026,2.37921843259392,21.4023842789788,24.4695693337421,18.2757770078967,19.8193564623907,27.7412866557676,21.6685358865245,41.4878923489153,2.74011319183189,9.67044139221759,25.4872372064967,5.11166391727404,2.7709261737475,1036735643627.06,50693.7248649798,1.3279734405,87.239520020069,,4.785,20450966.0,85.7492544263523,13.2449185284041
AUS,2007,-7.5509404049246,5.18803286061474,5.31,8.71494548789465,2.74472871436973,7.0,-127.764290888944,1.32,94.5279081721256,113.306174515898,10899.9001422246,5853.76413229662,120.28724964726,90.3032314777128,18.2329858002763,91.4932362122789,2.32761128891476,3.05876012508835,20.0582738191257,23.9945520669883,18.1383906967195,20.1458953527592,27.3471755803552,21.783849774897,41.9297451276561,2.21281034154067,9.10310744819698,25.5716480180669,4.98460606552011,3.78947119882653,1076022442250.27,51663.2403953881,1.1950725,92.3332185535835,,4.381,20827622.0,85.8968519574969,12.9480807550356
AUS,2008,-4.87128797048567,4.26757732505597,5.38,8.17116943027123,3.21394945337779,6.8,-123.534610231999,1.16,94.5650942930512,113.41355746507,10718.0040057039,5951.19291532561,121.444819283971,97.5099400060563,17.004743830431,95.4734651404787,4.35029854990048,4.15102038072407,18.1404251935735,24.1542735049965,18.053978978852,20.1044121403643,28.1494081563949,22.6478086476665,42.7522207880308,2.35417910776003,9.00690047181701,25.5090768525458,4.56770652387168,3.62398503565633,1115017334537.73,52473.3819160773,1.19217833333333,90.3741575443623,35.4,4.242,21249199.0,86.0253816967666,15.6164968969422
AUS,2009,-5.21460357172588,3.10519028312049,5.28,7.52290842272387,2.74014555008422,7.1,-128.476617177707,1.23,95.8145618949755,111.508605437364,10852.238877323,5843.93312947132,122.113074120131,94.0151526734737,3.20752158177851,97.1644120707596,1.77111716621254,0.980313225386648,23.7918159800555,21.9501151705037,18.3714140093164,22.9369071089635,27.5129887832226,22.6567049778154,45.5936120867789,2.31423570641201,8.33320821957859,26.9775545923991,4.99158692120147,1.95484826298522,1136814231533.92,52407.9115378584,1.28218881008452,87.5933776910954,,5.565,21691653.0,86.1278139101818,12.6515774539016
